gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
0,24,49,2,2,1,19,19,121,99,0,49,19,0,29,39,39,39,39,19,19,139,159,179,139,159,179,159,199,199,139,159,19,19,119,139,119,139,139,99,139,139,139,179,139,159,139,19,159,52,19,159,1
1,44,34,0,1,0,19,19,153,19,29,69,29,19,29,39,27,35,31,31,31,179,199,159,199,199,99,179,179,159,159,119,199,119,199,99,199,199,179,139,19,199,199,199,199,199,199,199,199,118,119,139,0
0,24,54,2,0,0,159,59,186,79,19,29,19,19,29,79,19,29,39,19,9,179,179,179,179,159,39,119,159,179,99,39,159,159,119,199,159,159,179,119,179,139,159,199,159,199,199,139,139,73,99,139,1
0,54,49,2,2,1,19,19,178,33,33,33,33,33,33,39,39,39,19,19,39,139,159,79,159,159,79,179,139,79,159,79,119,19,79,99,159,159,159,59,99,139,39,119,139,139,119,59,159,167,99,99,0
1,39,69,2,2,1,139,59,157,29,9,89,19,29,19,47,31,55,27,15,19,139,119,139,199,159,59,79,119,39,59,79,119,39,159,179,159,179,39,59,119,179,19,79,139,119,139,39,39,151,79,59,0
1,39,34,2,2,1,139,139,82,26,37,37,33,33,30,39,31,35,31,31,27,139,199,159,199,199,159,139,159,139,159,159,139,139,139,199,179,139,39,119,99,199,159,159,179,99,139,99,19,98,99,159,1
0,39,34,3,0,0,19,59,117,59,19,29,39,29,19,29,29,29,39,39,29,139,139,159,159,179,119,119,179,179,179,159,179,139,99,119,139,119,79,59,179,79,79,179,179,179,179,179,99,94,99,159,1
1,74,39,0,0,1,19,99,70,59,19,19,59,19,19,59,59,19,19,0,39,79,179,119,159,39,159,119,139,119,139,79,159,139,99,39,119,119,19,39,139,59,159,99,139,119,179,39,39,120,159,139,1
0,79,34,2,2,1,59,159,13,47,29,39,39,15,25,39,39,39,39,19,19,179,179,159,179,159,59,139,139,39,179,39,99,59,179,199,139,159,99,19,99,179,99,179,199,179,179,99,179,130,39,39,0
1,59,89,2,2,1,79,139,3,36,36,36,36,27,27,33,24,41,37,24,37,159,119,139,179,39,159,139,179,139,139,139,59,19,119,119,139,139,39,19,19,199,159,159,159,99,99,39,39,181,119,139,1
0,19,54,0,2,0,19,19,146,59,39,39,39,19,0,39,39,19,29,9,59,59,179,179,179,139,179,159,139,159,159,139,139,199,99,119,59,159,119,139,119,59,99,159,199,179,199,119,59,99,159,159,1
0,24,64,2,2,1,179,119,63,69,0,49,39,0,39,39,39,39,39,39,0,159,159,179,159,179,139,199,199,159,199,139,159,99,139,179,199,199,59,59,139,119,139,199,199,99,119,119,59,134,159,119,1
0,79,34,2,4,0,199,19,2,39,39,39,39,19,19,19,39,39,39,39,19,159,199,139,159,159,119,159,199,159,199,179,19,19,199,139,159,179,179,19,19,199,119,159,119,39,179,39,199,159,79,159,1
1,29,39,0,2,0,19,19,199,37,37,37,37,9,37,39,39,39,39,39,0,139,159,139,159,139,119,179,179,159,99,119,199,179,199,179,179,159,139,79,99,159,99,139,119,119,159,59,39,89,99,159,0
0,74,49,2,2,1,119,39,121,35,39,35,31,31,26,16,41,41,29,33,37,139,199,139,159,139,159,179,179,159,159,159,79,99,119,159,179,179,119,79,159,179,99,139,139,139,139,119,79,126,119,159,1
0,29,24,4,0,0,99,99,192,49,29,39,39,19,19,99,39,19,9,19,9,199,199,199,199,199,79,79,159,39,139,39,99,99,19,159,139,139,119,39,139,119,119,159,139,159,159,139,119,135,19,19,0
0,49,59,2,3,0,179,19,105,37,41,46,46,4,23,32,32,36,36,32,29,139,179,179,179,179,139,159,179,139,199,159,179,159,179,199,179,179,99,159,19,179,179,199,199,179,139,199,139,79,99,139,0
0,29,44,2,2,1,179,139,162,35,35,44,39,31,13,22,36,45,36,22,36,99,99,139,179,139,179,179,179,139,159,139,39,19,39,179,179,99,39,39,19,159,199,199,199,99,159,179,39,74,99,179,1
0,39,19,4,0,0,19,19,132,37,35,37,35,27,23,39,19,39,59,19,19,139,119,199,139,139,99,199,199,119,119,119,79,59,19,159,119,139,39,39,199,159,159,199,199,179,179,159,59,168,119,159,1
0,24,39,2,0,0,19,99,192,29,59,49,39,0,19,27,29,31,33,35,39,139,159,139,139,139,119,59,79,39,179,79,59,19,159,179,99,99,159,79,139,119,99,139,179,199,179,159,59,134,79,99,0
0,39,49,0,3,0,19,79,17,45,35,41,35,19,19,29,39,39,39,29,19,99,159,139,139,159,139,119,139,119,99,99,119,79,59,179,179,159,59,99,159,179,39,179,179,179,179,79,119,168,59,99,0
0,44,74,2,4,0,59,99,12,43,43,29,29,9,41,29,39,39,29,29,29,199,179,199,179,159,119,159,179,159,199,119,159,99,159,159,199,199,159,39,159,139,99,179,179,199,199,139,119,120,99,139,0
0,84,49,3,0,0,19,99,58,39,39,39,19,19,39,19,63,39,23,21,29,99,179,179,99,99,79,119,139,119,179,159,99,19,59,99,139,159,59,19,119,159,59,139,159,139,159,79,139,153,119,99,0
0,39,49,0,2,0,19,19,142,99,19,19,19,19,19,39,19,49,49,19,19,159,139,159,159,139,139,139,159,139,139,119,119,39,139,199,79,99,39,79,179,179,119,99,159,79,99,139,59,114,99,139,0
1,59,59,0,4,0,59,19,142,39,39,39,39,19,19,39,79,9,39,9,19,39,79,79,79,79,119,99,99,99,99,79,59,59,39,79,79,59,59,79,59,119,139,99,139,139,159,119,119,92,59,99,1
0,44,39,2,3,0,59,39,130,19,39,39,43,11,43,49,29,39,39,39,0,159,179,159,179,199,119,199,179,139,159,119,39,39,39,199,159,159,139,159,179,159,19,179,159,159,179,79,39,164,99,159,0
0,74,54,2,4,0,39,19,63,79,59,19,15,3,19,39,49,49,19,29,9,159,199,179,159,119,99,139,139,119,139,99,139,19,179,179,179,139,139,19,19,199,39,179,179,159,179,99,19,121,119,119,0
0,44,54,0,2,0,179,59,15,59,39,39,39,19,0,115,9,15,19,13,23,159,179,179,159,159,159,159,159,159,159,139,59,59,119,199,179,179,99,99,159,179,119,179,79,179,179,179,59,144,39,139,1
1,44,39,2,0,0,39,99,194,33,33,33,33,33,33,39,39,39,29,9,39,139,159,119,159,99,99,79,79,59,99,39,79,79,39,79,139,99,159,19,39,119,39,119,159,139,99,59,179,118,39,119,0
1,44,59,0,0,1,139,59,42,39,39,69,9,19,19,33,37,35,33,21,35,139,199,159,159,139,179,179,179,159,139,159,139,139,139,159,159,159,159,139,59,139,179,159,179,139,159,139,139,102,139,179,1
1,34,79,0,2,0,19,19,56,19,49,39,39,9,39,39,59,19,29,0,49,99,199,39,159,79,99,159,119,99,79,139,99,79,139,19,59,39,179,79,39,99,59,59,59,59,59,39,119,101,119,139,1
0,49,54,2,2,1,119,179,120,99,13,39,45,0,0,19,19,39,39,39,39,159,139,159,139,139,159,159,179,159,139,119,119,39,139,179,179,139,139,19,139,139,139,179,179,139,139,139,79,96,99,119,0
0,39,44,2,0,0,139,79,79,39,27,35,31,31,31,59,19,39,19,19,39,159,179,159,179,179,139,159,159,159,119,139,99,79,159,159,179,179,119,19,59,179,139,179,179,179,199,139,119,163,139,119,0
1,34,44,0,1,0,179,119,168,39,39,39,19,19,39,49,39,49,39,19,0,59,199,159,179,99,79,199,159,159,119,79,79,179,59,139,139,159,99,139,179,139,99,99,159,159,199,79,39,128,59,59,0
1,69,44,2,3,0,19,59,178,28,36,36,32,36,28,34,34,34,34,27,34,159,199,159,159,159,159,159,119,119,99,99,119,79,79,139,99,99,99,119,159,199,19,159,179,39,79,19,159,131,99,139,1
0,19,24,2,1,0,159,59,173,49,29,39,39,19,19,49,13,49,49,15,19,159,139,159,199,159,139,119,99,139,99,39,159,39,119,199,179,179,159,19,139,179,159,179,179,139,139,139,159,60,119,119,0
0,39,19,3,4,0,19,19,121,44,33,44,44,11,22,59,19,39,39,19,19,179,179,179,179,179,159,179,179,179,159,159,159,99,139,159,119,119,139,139,139,139,59,39,179,139,179,179,39,125,99,159,1
1,54,29,2,4,0,19,19,136,99,39,19,9,19,9,59,39,39,39,19,0,139,159,159,159,159,139,139,159,79,139,139,139,59,99,159,139,139,59,39,139,159,119,79,179,139,179,139,19,155,159,99,0
0,24,34,2,0,0,159,139,192,29,19,59,19,9,59,29,29,39,29,39,29,179,179,179,179,179,99,199,199,199,199,199,159,139,199,139,139,139,159,119,119,199,159,179,199,159,199,179,59,129,99,179,0
0,39,24,0,1,0,59,19,165,49,29,39,39,19,19,33,33,33,33,33,33,119,159,119,139,119,119,139,139,139,139,119,119,159,179,119,119,119,79,39,99,119,79,139,139,159,159,179,19,135,119,139,0
0,39,39,3,2,0,59,59,23,49,49,49,25,23,0,49,49,49,23,5,19,139,179,119,159,79,179,199,159,179,139,159,159,19,79,199,159,139,199,99,139,179,19,59,179,139,99,19,139,168,99,179,1
0,49,69,2,2,1,119,179,120,59,19,59,39,19,0,19,19,39,39,39,39,159,139,159,139,139,39,159,199,19,139,19,119,39,139,179,179,139,139,19,139,139,139,179,179,139,139,139,79,110,99,39,0
1,54,54,1,0,0,79,59,1,19,39,49,49,19,19,39,29,39,29,29,29,159,159,139,159,139,199,199,199,199,199,199,119,199,179,139,139,139,79,119,119,179,159,159,159,139,159,139,79,117,119,199,1
1,79,44,2,0,0,39,119,90,37,39,37,27,25,29,59,19,59,19,9,29,99,79,99,199,179,79,119,179,139,159,99,139,19,159,139,139,79,59,39,19,199,19,59,99,179,199,39,99,174,99,119,0
0,24,49,2,2,1,39,79,192,79,29,39,19,9,19,39,39,39,29,29,19,139,159,159,159,159,119,159,159,119,139,99,179,79,179,139,139,79,119,99,139,99,59,179,179,119,79,99,19,107,139,119,0
1,29,44,2,1,0,59,59,178,39,39,39,19,19,39,41,24,41,41,24,24,139,179,159,179,179,119,139,119,119,159,99,179,19,159,139,159,159,199,119,139,159,19,139,59,159,19,119,159,78,139,119,1
0,44,39,0,2,0,19,59,71,39,49,39,19,9,39,19,39,39,29,39,29,99,159,139,159,159,59,159,119,139,99,99,199,159,199,179,159,179,199,19,99,199,139,199,199,159,199,179,59,99,59,119,0
1,19,24,2,2,1,119,119,121,39,39,39,39,9,29,59,19,39,29,29,19,159,159,179,199,199,199,139,119,199,139,119,159,179,159,179,179,179,79,119,159,159,119,139,179,139,139,139,119,145,139,159,1
0,39,34,2,0,0,59,19,192,29,59,39,39,19,9,19,59,39,29,29,19,139,179,179,159,159,119,159,159,159,159,119,139,139,159,159,159,159,199,139,99,159,119,139,159,159,159,119,119,135,119,139,0
0,24,64,2,2,1,179,119,63,19,39,79,19,19,19,39,39,39,39,39,0,159,159,179,159,179,0,0,0,0,0,0,159,99,139,179,199,199,59,59,139,119,139,199,199,99,119,119,59,148,159,0,0
0,84,44,2,2,1,19,19,5,13,38,85,19,28,15,29,39,49,29,29,19,159,179,179,179,199,159,199,199,159,139,139,159,39,159,179,199,199,139,39,99,159,39,199,159,159,199,79,39,176,179,159,1
0,14,34,0,0,1,179,119,178,49,39,49,39,19,0,19,39,79,19,19,19,99,159,119,139,159,99,139,119,119,119,139,39,39,59,179,139,119,119,139,139,199,179,199,199,199,199,199,59,122,99,159,1
0,24,44,2,3,0,19,99,192,59,49,19,39,0,29,27,29,31,33,35,39,139,159,139,139,139,79,79,119,99,199,79,59,19,159,179,99,99,159,79,139,119,99,139,179,199,179,159,59,138,79,99,0
0,14,19,2,2,1,159,19,179,49,49,49,29,9,9,69,29,9,59,29,0,39,179,179,139,179,79,79,39,19,19,19,39,39,119,199,119,199,119,79,139,139,159,199,199,199,199,199,79,63,39,19,0
1,54,24,2,2,1,159,79,36,19,29,79,29,19,19,59,49,35,35,7,9,139,199,99,139,139,139,119,99,119,79,79,119,19,99,139,139,79,159,19,59,39,99,139,159,159,159,59,39,136,99,79,0
0,59,59,0,2,0,159,159,148,39,19,43,39,29,25,29,29,49,19,29,39,139,159,159,179,179,99,119,139,99,119,79,59,79,119,199,139,139,99,39,179,139,159,119,159,119,119,199,79,110,99,79,0
1,29,34,3,2,0,59,59,194,49,39,49,49,9,0,59,19,39,39,19,19,139,139,199,179,179,159,139,159,139,159,139,59,59,79,139,119,99,79,99,19,199,139,119,159,179,199,159,139,159,119,159,1
1,29,29,4,3,0,19,19,74,59,39,39,19,29,9,39,39,49,49,9,9,159,199,199,199,159,169,169,169,169,169,169,99,139,119,199,179,199,179,199,99,179,139,59,199,199,199,199,199,66,199,169,1
0,34,29,4,4,1,19,199,127,39,39,49,49,9,9,13,69,39,39,9,25,119,199,159,179,99,79,199,199,59,59,39,179,119,139,139,159,59,199,79,19,199,59,159,99,39,119,119,39,83,119,99,0
1,54,64,1,2,0,59,79,31,23,39,39,39,27,27,31,35,35,35,27,31,159,159,179,159,179,139,199,179,159,159,59,179,159,199,119,119,79,59,79,159,119,59,139,179,119,179,59,39,110,119,139,1
1,39,19,2,0,0,19,19,74,19,49,49,19,19,39,49,49,49,25,23,0,159,179,159,179,179,79,199,179,139,119,79,139,59,99,139,99,99,139,39,99,59,19,99,139,119,139,39,39,177,99,139,0
0,39,29,2,0,0,19,179,17,39,39,39,39,39,0,37,37,37,37,9,37,179,199,179,199,79,119,179,179,199,119,99,19,19,19,179,179,179,39,19,159,179,119,159,199,199,199,99,19,89,79,139,1
0,39,14,0,2,0,159,159,169,37,47,41,45,9,15,19,39,29,39,39,29,139,179,159,139,139,99,139,139,139,99,119,39,59,39,199,199,199,39,19,139,79,79,179,179,159,159,59,59,151,99,119,1
0,14,14,2,2,1,199,139,178,79,29,19,39,19,9,39,19,59,39,29,9,159,139,159,179,159,179,199,179,159,159,139,39,39,159,139,59,59,19,19,159,199,39,39,119,79,139,159,19,86,59,159,1
1,29,19,2,3,0,19,19,58,33,19,35,39,49,19,49,69,59,19,0,0,59,159,59,139,39,139,119,99,139,59,99,159,179,119,99,139,139,39,99,99,179,119,139,79,119,99,39,19,84,59,119,1
1,19,44,2,0,0,119,39,14,30,33,33,37,37,26,33,37,37,37,37,16,159,139,179,179,139,119,119,159,99,139,99,179,179,179,159,139,119,139,139,179,179,159,119,159,119,179,119,39,80,139,99,0
0,34,29,2,3,0,99,159,71,39,19,39,39,19,39,49,39,39,39,19,9,159,159,119,159,119,199,199,159,199,199,199,139,99,159,199,199,199,199,119,159,179,119,199,199,159,199,179,159,125,139,179,1
0,49,29,2,2,1,119,179,120,19,39,69,39,0,29,19,19,39,39,39,39,159,139,159,139,139,139,139,139,159,139,139,119,39,139,179,179,139,139,19,139,139,139,179,179,139,139,139,79,154,99,159,1
1,29,74,2,2,1,59,39,121,39,39,39,19,19,39,39,41,41,43,11,19,139,139,139,199,179,159,159,139,159,139,139,179,159,159,119,139,139,119,39,119,139,99,139,159,79,139,99,19,127,119,139,0
1,19,49,2,2,1,119,39,14,17,38,38,38,38,29,33,37,37,37,37,16,159,139,179,179,139,139,119,139,99,159,139,179,179,179,159,139,119,139,139,179,179,159,119,159,119,179,119,39,88,139,139,0
1,14,19,2,1,0,19,19,70,30,38,38,34,34,23,31,22,44,31,39,31,139,99,139,199,199,119,139,99,119,39,99,39,19,99,199,159,159,99,139,99,139,59,99,99,99,139,139,59,140,119,59,1
1,44,74,3,2,0,119,39,145,49,39,19,39,39,9,49,49,49,29,19,0,159,159,159,179,179,179,159,179,159,179,119,179,139,179,179,79,59,59,99,19,179,99,79,139,99,119,159,19,99,119,159,1
1,54,39,3,3,1,19,19,24,59,19,39,39,19,19,27,33,20,20,71,27,119,139,139,159,159,179,159,159,159,139,99,79,39,59,119,79,59,59,119,79,159,119,79,159,79,119,79,39,126,99,159,1
0,34,24,2,0,0,199,39,192,39,49,39,29,19,19,39,39,29,29,29,29,139,179,139,159,119,119,139,159,139,179,139,139,79,139,139,119,59,99,119,159,179,179,139,199,119,159,159,79,157,99,139,0
0,29,44,2,2,1,99,119,9,39,39,39,29,9,39,43,27,59,19,27,19,139,179,139,179,199,59,99,119,79,119,139,139,19,119,179,199,199,199,59,79,199,39,99,199,199,199,79,199,173,59,59,0
1,34,49,4,1,0,19,19,105,26,43,34,34,30,30,33,33,33,33,29,37,199,199,199,199,199,179,179,179,179,179,179,179,179,99,199,179,199,199,119,159,199,39,99,99,99,179,99,99,82,199,179,1
1,14,34,2,2,1,199,179,121,39,39,29,29,29,29,29,39,29,59,9,29,99,159,119,159,139,159,139,139,139,119,119,159,99,59,119,59,79,59,59,59,59,139,79,119,59,99,79,39,127,99,139,1
0,59,54,4,0,0,59,59,154,69,59,49,9,0,9,39,39,39,39,19,19,159,119,139,159,99,19,59,99,39,59,19,59,59,159,159,159,159,159,19,119,139,99,139,159,99,99,99,59,119,99,19,0
1,29,19,2,2,1,59,39,121,15,39,49,49,23,19,39,41,41,43,11,19,139,139,139,199,179,119,179,159,159,159,139,179,159,159,119,139,139,119,39,119,139,99,139,159,79,139,99,19,107,119,139,1
0,19,34,2,0,0,159,59,110,33,30,33,33,37,30,30,33,33,33,37,30,179,179,159,179,179,39,59,59,59,99,39,99,179,119,159,119,79,39,59,139,179,139,119,139,59,79,99,19,130,119,39,0
0,19,39,2,2,1,79,199,140,39,31,35,31,31,27,31,39,35,39,35,15,179,159,179,199,139,159,119,159,139,159,139,59,19,159,119,79,39,39,19,119,139,199,119,159,59,139,179,39,134,59,119,0
0,19,39,2,2,1,79,159,209,19,19,59,59,9,29,15,39,49,49,23,19,139,179,159,159,159,159,159,159,139,139,119,59,39,59,99,179,179,79,59,79,179,119,139,159,139,139,99,79,99,119,139,0
1,69,54,4,0,0,59,19,177,19,93,31,23,5,23,39,19,59,39,19,19,159,159,159,179,139,119,119,119,119,99,99,179,39,139,159,119,79,39,39,39,119,139,59,139,119,159,159,159,158,119,119,0
1,59,24,4,2,0,159,179,23,29,29,39,29,39,29,39,49,49,29,9,19,139,159,159,179,119,139,159,179,179,179,159,99,79,119,139,119,119,39,39,79,119,99,139,139,59,139,119,39,153,99,159,0
0,14,24,0,2,0,179,119,178,49,19,69,29,0,29,19,39,79,19,19,19,99,159,119,139,159,139,119,99,79,79,79,39,39,59,179,139,119,119,139,139,199,179,199,199,199,199,199,59,43,99,119,0
0,44,34,0,0,1,59,39,63,29,59,39,39,19,9,19,49,39,39,9,39,119,179,159,179,119,79,99,139,79,139,119,159,19,99,179,79,59,119,139,159,199,99,39,139,159,179,59,19,83,179,79,1
1,49,19,2,2,1,19,19,105,19,19,79,19,29,29,33,33,33,33,33,33,139,199,159,139,179,119,119,179,139,179,139,199,19,199,159,139,139,179,19,59,159,19,79,99,139,199,19,199,136,119,139,0
1,54,39,2,2,1,19,19,136,79,9,59,29,9,9,59,39,39,39,19,0,139,159,159,159,159,159,139,179,119,79,59,139,59,99,159,139,139,59,39,139,159,119,79,179,139,179,139,19,132,159,59,0
0,19,69,2,2,1,39,39,192,59,19,59,39,19,0,29,39,39,39,29,19,119,159,159,159,159,119,139,119,139,79,119,139,19,199,179,179,179,159,59,119,119,119,159,159,199,199,139,179,99,119,139,1
0,19,39,2,2,1,159,59,173,47,31,55,27,15,19,49,13,49,49,15,19,159,139,159,199,159,159,139,119,99,99,59,159,39,119,199,179,179,159,19,139,179,159,179,179,139,139,139,159,148,119,139,1
1,24,24,2,2,1,19,19,121,39,39,39,39,19,19,59,9,29,79,9,9,179,179,179,179,179,139,139,139,179,179,179,199,119,159,159,59,59,199,159,159,119,139,59,199,119,159,119,19,82,159,159,1
0,34,69,2,3,0,19,59,189,39,39,39,29,19,29,39,39,39,29,29,19,139,179,99,139,119,159,159,159,139,159,99,79,19,139,179,99,99,79,19,139,59,59,59,59,59,139,119,59,146,99,99,1
0,9,0,4,0,0,19,19,194,99,19,39,9,9,19,29,29,39,49,19,29,179,199,179,179,179,79,159,139,79,179,59,159,59,159,99,139,159,159,159,179,179,59,159,159,179,199,79,119,62,79,79,0
1,49,44,2,2,1,39,39,148,19,19,59,49,19,29,79,29,39,19,9,19,159,179,159,159,159,139,159,159,139,159,139,159,79,59,199,179,159,159,79,79,179,99,139,179,179,179,139,59,146,119,139,0
0,49,39,2,0,0,179,19,105,29,38,42,38,29,21,32,32,36,36,32,29,139,179,179,179,179,79,139,159,99,199,139,179,159,179,199,179,179,99,159,19,179,179,199,199,179,139,199,139,123,99,99,0
1,39,49,2,2,1,139,59,157,49,39,39,49,0,19,47,31,55,27,15,19,139,119,139,199,159,179,179,119,99,79,59,119,39,159,179,159,179,39,59,119,179,19,79,139,119,139,39,39,151,79,139,1
0,39,24,2,2,1,79,79,105,49,39,29,39,9,29,39,39,19,39,19,39,139,159,179,159,139,139,159,159,139,139,139,179,139,179,139,139,179,179,59,59,159,79,139,179,159,179,79,119,140,79,139,0
1,39,44,2,2,1,39,59,81,19,19,59,49,19,29,39,69,39,19,19,9,139,159,99,139,139,119,159,179,159,179,139,199,139,99,119,139,139,159,59,139,139,79,79,119,99,119,39,139,108,139,139,0
0,64,49,1,2,0,39,39,180,34,34,39,39,21,30,29,33,41,37,33,24,159,159,159,159,159,159,159,159,99,99,99,99,99,99,179,139,139,139,139,179,179,99,139,139,139,179,99,139,130,119,139,1
0,34,29,2,3,0,199,199,192,59,19,39,39,19,19,49,39,49,49,9,0,179,199,199,179,199,79,119,139,159,179,159,119,139,199,199,179,159,139,119,159,179,179,179,179,179,199,179,159,159,159,139,0
1,49,34,2,2,1,119,119,96,30,34,34,34,34,30,34,34,39,39,21,30,139,159,139,179,119,159,179,159,159,119,139,159,139,119,119,159,139,119,139,159,179,119,99,199,119,139,99,39,92,139,119,1
1,49,39,2,2,1,139,19,21,39,31,35,31,35,27,42,33,42,33,23,23,159,139,99,199,199,59,99,159,99,159,119,159,99,139,139,19,19,99,59,59,159,99,19,99,39,119,19,19,108,59,59,0
1,29,59,2,2,1,179,99,174,34,34,39,24,39,24,41,10,46,25,35,41,139,119,59,199,199,79,79,119,119,119,99,179,59,99,139,179,199,139,59,139,99,19,99,139,159,159,119,19,142,59,99,0
1,54,39,2,2,1,99,99,142,36,45,36,27,27,27,37,32,37,37,23,32,139,139,179,159,159,129,159,159,139,139,139,159,119,159,179,99,99,99,99,139,179,119,139,119,79,99,79,59,65,119,139,1
0,24,49,2,2,1,99,39,166,31,40,40,40,22,22,31,31,31,35,35,31,139,159,159,179,179,79,139,159,99,139,79,199,139,179,119,119,119,79,59,139,139,99,79,139,179,159,139,79,131,99,79,0
1,24,24,0,2,0,39,39,101,39,39,39,29,19,29,79,59,0,39,0,19,159,179,179,179,159,179,179,179,159,139,99,199,199,139,159,59,99,79,59,159,59,199,99,199,199,179,179,59,121,139,139,1
1,24,39,0,3,0,59,159,19,21,21,63,42,21,31,29,49,39,19,19,39,139,199,199,179,159,119,139,119,79,119,79,59,79,59,199,139,159,99,199,179,39,199,139,159,159,179,199,59,126,99,99,0
1,34,34,4,2,0,19,19,105,26,37,37,33,33,30,33,33,33,33,29,37,199,199,199,199,199,179,179,179,159,179,199,179,179,99,199,179,199,199,119,159,199,39,99,99,99,179,99,99,144,199,179,1
1,29,24,0,2,0,19,79,174,34,26,34,38,38,26,27,37,43,27,27,37,99,159,79,139,159,139,99,119,159,119,99,59,19,39,159,79,99,159,79,119,179,39,79,139,159,179,39,159,43,139,119,1
1,44,24,3,0,0,119,39,145,39,39,39,39,39,0,49,49,49,29,19,0,159,159,159,179,179,159,179,159,179,159,159,179,139,179,179,79,59,59,99,19,179,99,79,139,99,119,159,19,78,119,159,1
0,34,49,4,2,0,99,39,99,44,22,44,44,44,0,29,49,29,29,29,29,159,179,119,159,159,159,139,139,119,139,119,159,59,139,139,139,159,159,39,119,159,139,99,179,179,179,139,119,84,79,139,0
1,34,59,2,0,0,139,159,47,39,39,69,9,19,19,47,29,39,39,15,25,139,119,159,139,79,139,139,159,119,139,99,39,39,59,139,119,119,59,159,99,179,159,139,179,99,119,99,59,121,119,139,0
0,24,49,0,0,1,39,79,17,39,59,19,39,0,39,31,31,37,33,27,35,99,79,139,159,119,119,99,119,79,119,99,159,79,119,179,159,139,159,79,119,179,39,139,99,119,139,119,79,133,99,119,1
0,44,49,2,2,1,99,159,170,49,29,49,29,0,39,19,19,59,49,19,29,139,159,139,179,99,119,79,139,79,99,39,119,79,119,199,179,159,139,119,139,99,119,199,139,159,139,79,179,99,139,79,0
1,29,49,2,4,0,99,19,100,49,29,49,29,19,19,39,29,39,39,29,19,99,139,119,99,139,119,119,139,99,99,39,119,79,79,99,139,159,159,179,119,139,79,179,179,179,179,119,59,72,139,99,0
1,49,44,2,0,0,39,59,89,19,49,39,39,9,39,39,39,39,39,0,39,139,199,159,179,179,59,139,119,159,179,99,159,99,119,179,139,139,79,159,159,139,139,159,159,199,199,159,39,140,99,99,0
0,29,39,0,2,0,19,19,192,39,49,39,19,9,39,19,79,19,39,19,19,119,179,179,159,179,139,159,159,159,159,159,139,19,139,159,179,159,179,79,179,179,119,139,179,139,179,99,79,85,99,159,0
1,49,29,2,2,1,39,59,155,22,36,45,36,22,36,35,39,35,31,31,26,139,179,139,159,139,139,179,179,159,179,159,199,139,159,179,179,139,139,19,119,79,39,139,119,159,159,79,79,88,119,159,0
1,49,24,2,2,1,119,119,96,30,34,38,38,23,34,34,34,39,39,21,30,139,159,139,179,119,159,159,159,159,139,139,159,139,119,119,159,139,119,139,159,179,119,99,199,119,139,99,39,155,139,159,1
0,74,29,1,2,0,79,159,151,59,29,29,29,29,19,39,39,39,29,29,19,79,139,179,179,179,99,139,139,139,139,139,139,159,159,159,99,99,59,19,99,99,139,139,199,179,179,179,179,139,119,99,1
0,34,59,3,2,0,19,59,207,39,19,43,39,29,25,19,49,49,39,19,19,159,199,199,159,179,99,139,139,179,179,199,199,119,139,179,179,159,179,19,139,159,19,199,199,199,199,99,179,135,79,159,1
1,54,79,1,0,0,79,59,1,29,39,39,29,29,29,39,29,39,29,29,29,159,159,139,159,139,179,199,199,159,199,139,119,199,179,139,139,139,79,119,119,179,159,159,159,139,159,139,79,87,119,159,0
0,19,29,2,4,0,59,119,121,59,59,59,9,3,5,19,39,29,39,29,39,139,139,139,179,159,119,179,159,119,159,99,119,119,119,139,159,179,59,59,139,179,159,199,199,139,139,99,59,114,99,119,0
0,24,69,2,2,1,99,99,38,34,34,34,34,27,34,30,34,38,38,23,34,139,159,179,199,99,199,199,199,139,139,179,159,39,119,159,119,119,139,39,119,179,59,59,159,99,119,59,99,153,99,159,1
1,34,39,1,0,0,19,19,121,19,39,29,39,39,29,66,33,44,44,0,11,159,139,179,159,119,99,179,159,179,99,119,179,179,119,159,99,99,59,79,139,159,119,119,139,79,139,99,99,102,99,99,0
1,39,49,0,2,0,59,19,142,32,32,36,36,32,29,29,38,42,38,29,21,139,159,179,179,179,139,139,159,79,119,119,159,119,179,179,119,79,39,139,119,179,99,39,179,39,139,179,39,123,139,99,1
1,44,69,0,2,0,99,99,149,29,9,89,19,29,19,39,39,29,29,23,35,119,179,139,179,179,79,179,179,119,119,119,179,139,139,139,139,139,99,119,99,139,99,119,139,99,159,99,99,134,119,99,0
1,39,29,2,2,1,99,59,23,43,33,29,29,29,31,19,19,59,59,9,29,139,179,139,159,119,139,139,119,119,119,119,119,139,99,139,99,59,99,99,79,119,159,119,179,119,119,139,0,153,159,139,0
1,34,29,2,0,0,39,19,17,29,49,39,39,19,19,49,39,59,29,9,9,99,179,99,159,119,139,159,159,139,139,119,159,19,99,99,119,99,99,79,39,199,39,139,199,139,159,39,39,117,99,139,1
